order_id,order_date,customer_id,Country
C544415,2/18/2011 15:04,16133.0,United Kingdom
C544416,2/18/2011 15:11,16713.0,United Kingdom
C544417,2/18/2011 15:13,17512.0,United Kingdom
544418,2/18/2011 15:15,,United Kingdom
C544419,2/18/2011 15:16,12395.0,Belgium
C544420,2/18/2011 15:18,16191.0,United Kingdom
544421,2/18/2011 15:21,13951.0,United Kingdom
C544422,2/18/2011 15:22,12553.0,France
544423,2/18/2011 15:23,12553.0,France
C544424,2/18/2011 15:29,18093.0,United Kingdom
C544425,2/18/2011 15:40,13078.0,United Kingdom
544426,2/18/2011 15:41,16765.0,United Kingdom
C544427,2/18/2011 15:42,17612.0,United Kingdom
C544428,2/18/2011 15:44,16306.0,United Kingdom
544430,2/18/2011 15:45,16306.0,United Kingdom
C544429,2/18/2011 15:45,16306.0,United Kingdom
544431,2/18/2011 15:49,,United Kingdom
C544432,2/18/2011 15:54,16979.0,United Kingdom
C544433,2/18/2011 15:59,15601.0,United Kingdom
544434,2/18/2011 16:12,,United Kingdom
C544435,2/18/2011 16:32,15122.0,United Kingdom
C544436,2/18/2011 16:52,18172.0,United Kingdom
C544437,2/18/2011 17:19,16027.0,United Kingdom
544438,2/18/2011 17:24,,United Kingdom
544439,2/20/2011 10:16,13798.0,United Kingdom
544440,2/20/2011 10:28,15465.0,United Kingdom
544441,2/20/2011 10:29,16566.0,United Kingdom
C544442,2/20/2011 10:30,15465.0,United Kingdom
544443,2/20/2011 10:43,13725.0,United Kingdom
544444,2/20/2011 10:51,13246.0,United Kingdom
544445,2/20/2011 10:56,16746.0,United Kingdom
544446,2/20/2011 11:28,12891.0,United Kingdom
544447,2/20/2011 11:39,16466.0,United Kingdom
544448,2/20/2011 12:01,14878.0,United Kingdom
544449,2/20/2011 12:14,16115.0,United Kingdom
544450,2/20/2011 12:23,17811.0,United Kingdom
C544451,2/20/2011 12:31,13097.0,United Kingdom
544452,2/20/2011 12:32,14162.0,United Kingdom
544453,2/20/2011 13:06,17214.0,United Kingdom
544454,2/20/2011 13:13,13301.0,United Kingdom
544455,2/20/2011 13:18,13097.0,United Kingdom
544456,2/20/2011 13:21,14803.0,United Kingdom
544457,2/20/2011 13:46,14667.0,United Kingdom
C544458,2/20/2011 13:48,14667.0,United Kingdom
544459,2/20/2011 13:52,17838.0,United Kingdom
544460,2/20/2011 14:01,16931.0,United Kingdom
544461,2/20/2011 14:08,13744.0,United Kingdom
544462,2/20/2011 14:21,17050.0,United Kingdom
544463,2/20/2011 14:31,12988.0,United Kingdom
544464,2/20/2011 14:38,17323.0,United Kingdom
544465,2/20/2011 15:06,13168.0,United Kingdom
544466,2/20/2011 15:43,14606.0,United Kingdom
544467,2/20/2011 15:51,14502.0,United Kingdom
544468,2/21/2011 8:33,,EIRE
544469,2/21/2011 8:35,,EIRE
544470,2/21/2011 8:38,12707.0,France
544471,2/21/2011 8:50,18094.0,United Kingdom
544472,2/21/2011 9:09,15129.0,United Kingdom
544473,2/21/2011 9:45,14229.0,United Kingdom
544474,2/21/2011 9:52,12423.0,Belgium
544475,2/21/2011 9:55,17361.0,United Kingdom
544476,2/21/2011 9:58,14796.0,United Kingdom
544477,2/21/2011 10:07,16029.0,United Kingdom
544478,2/21/2011 10:11,16333.0,United Kingdom
544479,2/21/2011 10:28,14646.0,Netherlands
544480,2/21/2011 10:32,14646.0,Netherlands
544481,2/21/2011 10:36,18155.0,United Kingdom
544482,2/21/2011 10:41,16656.0,United Kingdom
544483,2/21/2011 10:53,12524.0,Germany
544484,2/21/2011 11:10,15321.0,United Kingdom
544485,2/21/2011 11:35,17757.0,United Kingdom
544495,2/21/2011 11:42,12766.0,Portugal
C544507,2/21/2011 11:46,17865.0,United Kingdom
C544553,2/21/2011 12:09,14092.0,United Kingdom
544554,2/21/2011 12:12,,United Kingdom
544556,2/21/2011 12:29,13477.0,United Kingdom
C544557,2/21/2011 12:31,17422.0,United Kingdom
C544558,2/21/2011 12:33,16073.0,United Kingdom
C544559,2/21/2011 12:38,14329.0,United Kingdom
C544560,2/21/2011 12:43,17677.0,United Kingdom
C544561,2/21/2011 12:44,15687.0,United Kingdom
544565,2/21/2011 12:53,18055.0,United Kingdom
544568,2/21/2011 12:54,15065.0,United Kingdom
544569,2/21/2011 12:58,16980.0,United Kingdom
C544570,2/21/2011 12:59,12471.0,Germany
544571,2/21/2011 13:07,15146.0,United Kingdom
544572,2/21/2011 13:21,14639.0,United Kingdom
544573,2/21/2011 13:40,12621.0,Germany
544574,2/21/2011 13:51,12365.0,Cyprus
C544575,2/21/2011 13:58,,United Kingdom
C544576,2/21/2011 14:01,,United Kingdom
C544577,2/21/2011 14:02,12365.0,Cyprus
544578,2/21/2011 14:04,12365.0,Cyprus
544579,2/21/2011 14:05,,United Kingdom
C544580,2/21/2011 14:25,,United Kingdom
C544581,2/21/2011 14:32,,United Kingdom
544582,2/21/2011 14:38,13410.0,United Kingdom
C544583,2/21/2011 14:48,,United Kingdom
C544584,2/21/2011 14:52,,United Kingdom
544585,2/21/2011 14:58,12523.0,France
544586,2/21/2011 15:04,17338.0,United Kingdom
C544587,2/21/2011 15:07,,United Kingdom
C544589,2/21/2011 15:11,,United Kingdom
C544590,2/21/2011 15:12,14744.0,United Kingdom
544591,2/21/2011 15:20,13044.0,United Kingdom
544592,2/21/2011 15:30,16775.0,United Kingdom
C544594,2/21/2011 16:58,15079.0,United Kingdom
544595,2/21/2011 17:28,,United Kingdom
544596,2/21/2011 17:35,16441.0,United Kingdom
544597,2/21/2011 17:42,16014.0,United Kingdom
544598,2/21/2011 18:10,,United Kingdom
544599,2/21/2011 18:15,,United Kingdom
544600,2/22/2011 8:24,18061.0,United Kingdom
544601,2/22/2011 9:00,16638.0,United Kingdom
544602,2/22/2011 9:01,13767.0,United Kingdom
544603,2/22/2011 9:10,17526.0,United Kingdom
544604,2/22/2011 9:11,13576.0,United Kingdom
544605,2/22/2011 9:13,17512.0,United Kingdom
544606,2/22/2011 9:15,14520.0,United Kingdom
544607,2/22/2011 10:00,13862.0,United Kingdom
C544608,2/22/2011 10:00,15290.0,United Kingdom
C544609,2/22/2011 10:03,12494.0,France
544610,2/22/2011 10:09,16912.0,United Kingdom
544611,2/22/2011 10:09,16912.0,United Kingdom
544612,2/22/2011 10:43,18087.0,United Kingdom
544633,2/22/2011 10:59,17315.0,United Kingdom
544634,2/22/2011 11:02,17994.0,United Kingdom
C544635,2/22/2011 11:04,18257.0,United Kingdom
544636,2/22/2011 11:05,18257.0,United Kingdom
544637,2/22/2011 11:20,16546.0,United Kingdom
544638,2/22/2011 11:33,14688.0,United Kingdom
544642,2/22/2011 11:41,17811.0,United Kingdom
544643,2/22/2011 11:43,13038.0,United Kingdom
544644,2/22/2011 11:46,17002.0,United Kingdom
544645,2/22/2011 11:58,16843.0,United Kingdom
544646,2/22/2011 12:06,17075.0,United Kingdom
544647,2/22/2011 12:13,14060.0,United Kingdom
544648,2/22/2011 12:24,15722.0,United Kingdom
544649,2/22/2011 12:37,,United Kingdom
544650,2/22/2011 12:40,16349.0,United Kingdom
544651,2/22/2011 12:51,13694.0,United Kingdom
544652,2/22/2011 12:53,13694.0,United Kingdom
C544653,2/22/2011 12:55,13113.0,United Kingdom
544654,2/22/2011 12:56,16913.0,United Kingdom
C544655,2/22/2011 12:57,13113.0,United Kingdom
544656,2/22/2011 13:02,17442.0,United Kingdom
544657,2/22/2011 13:08,14895.0,United Kingdom
544658,2/22/2011 13:18,13113.0,United Kingdom
544659,2/22/2011 13:20,18114.0,United Kingdom
544660,2/22/2011 13:47,15078.0,United Kingdom
544661,2/22/2011 13:59,15303.0,United Kingdom
544662,2/22/2011 14:10,12845.0,United Kingdom
544663,2/22/2011 14:43,18188.0,United Kingdom
544664,2/22/2011 14:55,16045.0,United Kingdom
C544665,2/22/2011 14:56,12852.0,United Kingdom
544666,2/22/2011 15:00,16907.0,United Kingdom
544667,2/22/2011 15:09,17511.0,United Kingdom
544667,2/22/2011 15:10,17511.0,United Kingdom
544668,2/22/2011 15:14,16573.0,United Kingdom
544670,2/22/2011 15:22,16161.0,United Kingdom
C544669,2/22/2011 15:22,18055.0,United Kingdom
544672,2/22/2011 15:45,14646.0,Netherlands
C544671,2/22/2011 15:45,,United Kingdom
544673,2/22/2011 15:46,13421.0,United Kingdom
C544674,2/22/2011 15:48,13421.0,United Kingdom
544675,2/22/2011 15:59,16011.0,United Kingdom
544676,2/22/2011 16:03,17841.0,United Kingdom
544677,2/22/2011 16:13,18196.0,United Kingdom
544678,2/22/2011 16:15,13077.0,United Kingdom
C544679,2/22/2011 16:15,12616.0,France
544680,2/22/2011 16:19,13077.0,United Kingdom
544681,2/22/2011 16:28,,United Kingdom
C544682,2/22/2011 16:29,17511.0,United Kingdom
544684,2/22/2011 16:32,,United Kingdom
544685,2/22/2011 17:13,13285.0,United Kingdom
544686,2/22/2011 17:20,12748.0,United Kingdom
544687,2/22/2011 17:25,13184.0,United Kingdom
544688,2/23/2011 8:29,18151.0,United Kingdom
544689,2/23/2011 8:46,12980.0,United Kingdom
544690,2/23/2011 8:48,14156.0,EIRE
544691,2/23/2011 9:09,13804.0,United Kingdom
544692,2/23/2011 9:14,17499.0,United Kingdom
544693,2/23/2011 9:25,15397.0,United Kingdom
544694,2/23/2011 9:30,17706.0,United Kingdom
544695,2/23/2011 9:38,14276.0,United Kingdom
C544696,2/23/2011 9:41,14735.0,United Kingdom
544697,2/23/2011 9:44,13453.0,United Kingdom
544698,2/23/2011 9:53,17949.0,United Kingdom
544699,2/23/2011 9:54,17949.0,United Kingdom
544700,2/23/2011 10:10,18041.0,United Kingdom
544701,2/23/2011 10:27,17428.0,United Kingdom
544702,2/23/2011 10:27,17135.0,United Kingdom
544703,2/23/2011 10:35,,United Kingdom
544717,2/23/2011 10:44,18172.0,United Kingdom
544724,2/23/2011 10:46,15605.0,United Kingdom
544749,2/23/2011 10:57,15373.0,United Kingdom
544754,2/23/2011 10:58,16394.0,United Kingdom
544766,2/23/2011 11:09,,United Kingdom
544767,2/23/2011 11:10,,United Kingdom
544768,2/23/2011 11:10,,United Kingdom
544769,2/23/2011 11:11,16422.0,United Kingdom
544770,2/23/2011 11:11,,United Kingdom
544771,2/23/2011 11:12,,United Kingdom
544772,2/23/2011 11:12,,United Kingdom
544773,2/23/2011 11:13,,United Kingdom
544774,2/23/2011 11:32,17711.0,United Kingdom
C544775,2/23/2011 11:35,14211.0,United Kingdom
544776,2/23/2011 11:39,,United Kingdom
544777,2/23/2011 12:00,15311.0,United Kingdom
544778,2/23/2011 12:03,14978.0,United Kingdom
544779,2/23/2011 12:04,13865.0,United Kingdom
C544780,2/23/2011 12:05,16701.0,United Kingdom
544788,2/23/2011 12:18,13089.0,United Kingdom
544789,2/23/2011 12:25,13993.0,United Kingdom
544790,2/23/2011 12:27,16940.0,United Kingdom
544791,2/23/2011 12:33,14289.0,United Kingdom
544792,2/23/2011 12:37,18172.0,United Kingdom
544793,2/23/2011 12:41,13694.0,United Kingdom
544794,2/23/2011 12:50,13854.0,United Kingdom
544795,2/23/2011 13:21,15858.0,United Kingdom
544796,2/23/2011 13:37,16208.0,United Kingdom
544797,2/23/2011 13:43,13489.0,United Kingdom
544798,2/23/2011 13:44,17063.0,United Kingdom
544799,2/23/2011 13:45,17063.0,United Kingdom
544800,2/23/2011 13:45,15687.0,United Kingdom
544801,2/23/2011 13:48,16145.0,United Kingdom
544802,2/23/2011 13:57,13149.0,United Kingdom
544803,2/23/2011 14:29,14606.0,United Kingdom
544804,2/23/2011 14:40,17504.0,United Kingdom
544805,2/23/2011 14:50,18068.0,United Kingdom
544806,2/23/2011 14:50,15932.0,United Kingdom
544807,2/23/2011 15:03,12823.0,United Kingdom
544808,2/23/2011 15:11,14562.0,United Kingdom
544809,2/23/2011 15:41,16692.0,United Kingdom
544810,2/23/2011 15:53,17675.0,United Kingdom
544811,2/23/2011 15:53,12471.0,Germany
544812,2/23/2011 15:58,,United Kingdom
544813,2/23/2011 16:23,15984.0,United Kingdom
C544814,2/23/2011 16:36,15590.0,United Kingdom
544815,2/23/2011 16:37,17171.0,United Kingdom
544816,2/23/2011 16:41,13090.0,United Kingdom
544817,2/23/2011 16:44,12437.0,France
544818,2/23/2011 16:45,12437.0,France
544819,2/23/2011 17:15,12748.0,United Kingdom
544820,2/23/2011 17:23,,United Kingdom
544821,2/24/2011 9:05,12971.0,United Kingdom
544822,2/24/2011 9:08,18231.0,United Kingdom
544823,2/24/2011 9:28,14004.0,United Kingdom
544824,2/24/2011 9:32,17139.0,United Kingdom
544825,2/24/2011 9:32,15606.0,United Kingdom
544826,2/24/2011 9:36,14513.0,United Kingdom
C544827,2/24/2011 9:45,17147.0,United Kingdom
C544828,2/24/2011 9:49,17147.0,United Kingdom
C544829,2/24/2011 9:53,17314.0,United Kingdom
C544830,2/24/2011 9:59,13118.0,United Kingdom
C544831,2/24/2011 10:01,15146.0,United Kingdom
544832,2/24/2011 10:05,,United Kingdom
544833,2/24/2011 10:10,15974.0,United Kingdom
544834,2/24/2011 10:15,,United Kingdom
544835,2/24/2011 10:15,17830.0,United Kingdom
544836,2/24/2011 10:25,17613.0,United Kingdom
544837,2/24/2011 10:29,15910.0,United Kingdom
544838,2/24/2011 10:34,12565.0,Saudi Arabia
544839,2/24/2011 10:50,14841.0,United Kingdom
C544840,2/24/2011 11:06,16719.0,United Kingdom
544846,2/24/2011 11:11,16719.0,United Kingdom
544847,2/24/2011 11:15,16086.0,United Kingdom
544885,2/24/2011 11:38,14243.0,United Kingdom
544886,2/24/2011 11:42,12582.0,Finland
544887,2/24/2011 11:54,17364.0,United Kingdom
544888,2/24/2011 11:55,14231.0,United Kingdom
544892,2/24/2011 12:00,14527.0,United Kingdom
544893,2/24/2011 12:01,17865.0,United Kingdom
544894,2/24/2011 12:09,15805.0,United Kingdom
544895,2/24/2011 12:22,14189.0,United Kingdom
544896,2/24/2011 12:25,17867.0,United Kingdom
544898,2/24/2011 12:27,14880.0,United Kingdom
C544897,2/24/2011 12:27,17867.0,United Kingdom
544899,2/24/2011 12:32,13118.0,United Kingdom
544900,2/24/2011 12:41,15121.0,United Kingdom
C544901,2/24/2011 13:02,15078.0,United Kingdom
C544902,2/24/2011 13:05,12362.0,Belgium
544903,2/24/2011 13:43,18065.0,United Kingdom
544904,2/24/2011 13:46,13018.0,United Kingdom
544905,2/24/2011 13:54,17117.0,United Kingdom
544906,2/24/2011 14:13,17017.0,United Kingdom
544907,2/24/2011 14:15,12945.0,United Kingdom
544908,2/24/2011 14:27,18056.0,United Kingdom
544909,2/24/2011 14:32,14298.0,United Kingdom
544910,2/24/2011 14:32,16072.0,United Kingdom
544911,2/24/2011 15:01,16838.0,United Kingdom
544912,2/24/2011 15:12,18198.0,United Kingdom
544913,2/24/2011 15:26,15543.0,United Kingdom
544914,2/24/2011 15:39,16722.0,United Kingdom
544915,2/24/2011 15:41,13777.0,United Kingdom
544916,2/24/2011 15:42,17377.0,United Kingdom
544917,2/24/2011 15:56,13751.0,United Kingdom
544918,2/24/2011 16:30,13081.0,United Kingdom
544919,2/24/2011 16:31,13725.0,United Kingdom
544920,2/24/2011 16:31,13081.0,United Kingdom
544921,2/24/2011 16:35,17090.0,United Kingdom
544922,2/24/2011 16:46,15847.0,United Kingdom
544923,2/24/2011 17:14,12877.0,United Kingdom
544924,2/24/2011 17:18,13851.0,United Kingdom
544925,2/24/2011 17:28,16997.0,United Kingdom
544926,2/24/2011 17:50,13468.0,United Kingdom
544926,2/24/2011 17:51,13468.0,United Kingdom
544927,2/24/2011 18:02,,United Kingdom
544928,2/24/2011 18:07,,United Kingdom
544929,2/24/2011 18:14,15189.0,United Kingdom
544930,2/24/2011 18:26,17472.0,United Kingdom
544931,2/24/2011 18:59,13501.0,Switzerland
544932,2/25/2011 8:14,16133.0,United Kingdom
544933,2/25/2011 8:44,12633.0,Germany
544934,2/25/2011 9:01,13345.0,United Kingdom
544935,2/25/2011 9:09,13870.0,United Kingdom
544936,2/25/2011 9:37,15769.0,United Kingdom
544937,2/25/2011 10:09,12839.0,United Kingdom
544938,2/25/2011 10:10,,United Kingdom
544939,2/25/2011 10:10,17034.0,United Kingdom
544940,2/25/2011 10:19,16592.0,United Kingdom
544941,2/25/2011 10:25,12841.0,United Kingdom
544942,2/25/2011 10:29,15544.0,United Kingdom
544943,2/25/2011 10:39,15845.0,United Kingdom
544944,2/25/2011 10:46,14541.0,United Kingdom
544945,2/25/2011 10:53,17735.0,United Kingdom
544968,2/25/2011 11:30,13458.0,United Kingdom
544969,2/25/2011 11:32,15712.0,United Kingdom
544970,2/25/2011 11:33,13362.0,United Kingdom
544996,2/25/2011 11:53,12474.0,Germany
544998,2/25/2011 11:56,14470.0,United Kingdom
544999,2/25/2011 12:28,17388.0,United Kingdom
545000,2/25/2011 12:37,15281.0,United Kingdom
545001,2/25/2011 12:40,16841.0,United Kingdom
545002,2/25/2011 12:43,13001.0,United Kingdom
C545003,2/25/2011 12:46,18231.0,United Kingdom
545004,2/25/2011 12:48,13753.0,United Kingdom
545011,2/25/2011 13:05,13666.0,United Kingdom
545012,2/25/2011 13:08,13666.0,United Kingdom
545013,2/25/2011 13:09,13093.0,United Kingdom
545014,2/25/2011 13:15,18223.0,United Kingdom
545015,2/25/2011 13:40,13742.0,United Kingdom
545016,2/25/2011 13:51,16473.0,United Kingdom
545017,2/25/2011 13:51,12361.0,Belgium
545018,2/25/2011 13:53,14481.0,United Kingdom
545019,2/25/2011 13:56,15093.0,United Kingdom
545020,2/25/2011 14:03,13792.0,United Kingdom
545021,2/25/2011 14:11,17663.0,United Kingdom
545022,2/25/2011 14:24,12921.0,United Kingdom
545023,2/25/2011 14:25,12921.0,United Kingdom
545024,2/25/2011 14:38,,United Kingdom
545025,2/25/2011 14:40,,United Kingdom
545026,2/25/2011 14:51,15939.0,United Kingdom
545027,2/25/2011 14:59,,United Kingdom
545028,2/25/2011 15:21,13973.0,United Kingdom
545029,2/25/2011 15:27,14541.0,United Kingdom
545030,2/25/2011 15:32,13798.0,United Kingdom
545031,2/25/2011 15:35,15990.0,United Kingdom
545032,2/25/2011 15:37,14051.0,United Kingdom
C545033,2/25/2011 16:26,14156.0,EIRE
545034,2/25/2011 16:42,13493.0,Switzerland
545035,2/25/2011 17:03,15078.0,United Kingdom
545036,2/25/2011 17:25,14573.0,United Kingdom
545037,2/27/2011 10:02,14532.0,United Kingdom
545038,2/27/2011 10:13,13684.0,United Kingdom
545039,2/27/2011 10:22,17243.0,United Kingdom
C545040,2/27/2011 10:25,13684.0,United Kingdom
545041,2/27/2011 10:30,14952.0,United Kingdom
545042,2/27/2011 10:41,13261.0,United Kingdom
545043,2/27/2011 11:05,16407.0,United Kingdom
545044,2/27/2011 11:31,15738.0,United Kingdom
545045,2/27/2011 11:40,15708.0,United Kingdom
545046,2/27/2011 11:42,16598.0,United Kingdom
545047,2/27/2011 11:42,14147.0,United Kingdom
545048,2/27/2011 11:48,14810.0,United Kingdom
545049,2/27/2011 11:53,15046.0,United Kingdom
545050,2/27/2011 11:57,15951.0,United Kingdom
545051,2/27/2011 11:58,12599.0,France
545052,2/27/2011 12:27,13971.0,United Kingdom
545053,2/27/2011 12:41,17516.0,United Kingdom
545054,2/27/2011 12:41,14472.0,United Kingdom
545055,2/27/2011 12:45,17516.0,United Kingdom
545056,2/27/2011 12:48,16745.0,United Kingdom
545057,2/27/2011 12:49,13630.0,United Kingdom
545058,2/27/2011 13:03,13767.0,United Kingdom
545059,2/27/2011 13:04,14157.0,United Kingdom
545060,2/27/2011 13:47,15547.0,United Kingdom
545061,2/27/2011 13:52,15547.0,United Kingdom
545062,2/27/2011 14:07,12748.0,United Kingdom
545063,2/27/2011 14:26,14606.0,United Kingdom
545064,2/27/2011 14:29,13636.0,United Kingdom
545065,2/27/2011 14:43,12431.0,Australia
545066,2/27/2011 14:44,13610.0,United Kingdom
545067,2/27/2011 14:49,17894.0,United Kingdom
C545068,2/27/2011 15:07,14157.0,United Kingdom
545069,2/27/2011 15:25,14745.0,United Kingdom
545070,2/27/2011 15:42,16493.0,United Kingdom
545071,2/27/2011 15:59,15996.0,United Kingdom
545072,2/28/2011 8:43,12781.0,Czech Republic
545073,2/28/2011 9:26,14036.0,United Kingdom
545074,2/28/2011 9:28,17655.0,United Kingdom
545075,2/28/2011 9:33,14211.0,United Kingdom
545076,2/28/2011 9:43,15235.0,United Kingdom
545077,2/28/2011 10:07,14616.0,United Kingdom
545078,2/28/2011 10:15,,United Kingdom
545079,2/28/2011 10:30,18283.0,United Kingdom
545080,2/28/2011 10:33,13004.0,United Kingdom
545081,2/28/2011 10:35,16057.0,United Kingdom
545082,2/28/2011 10:37,16992.0,United Kingdom
545083,2/28/2011 10:40,15724.0,United Kingdom
545084,2/28/2011 10:55,12458.0,Switzerland
545085,2/28/2011 11:19,15039.0,United Kingdom
545086,2/28/2011 11:43,12678.0,France
545087,2/28/2011 11:46,16422.0,United Kingdom
545103,2/28/2011 11:57,15039.0,United Kingdom
545105,2/28/2011 11:58,12598.0,France
545127,2/28/2011 12:04,,United Kingdom
545135,2/28/2011 12:06,,United Kingdom
545140,2/28/2011 12:08,12464.0,Belgium
545148,2/28/2011 12:14,13675.0,United Kingdom
545149,2/28/2011 12:19,15062.0,United Kingdom
545150,2/28/2011 12:27,14227.0,United Kingdom
545151,2/28/2011 12:46,16668.0,United Kingdom
545152,2/28/2011 12:47,15227.0,United Kingdom
545153,2/28/2011 12:57,16667.0,United Kingdom
545154,2/28/2011 13:09,12921.0,United Kingdom
545155,2/28/2011 13:25,14527.0,United Kingdom
545156,2/28/2011 13:27,13509.0,United Kingdom
545157,2/28/2011 13:27,14239.0,United Kingdom
545158,2/28/2011 13:28,15874.0,United Kingdom
545159,2/28/2011 13:31,12748.0,United Kingdom
545160,2/28/2011 13:31,,United Kingdom
545161,2/28/2011 13:34,16187.0,United Kingdom
545162,2/28/2011 13:35,16187.0,United Kingdom
545163,2/28/2011 13:39,16607.0,United Kingdom
545164,2/28/2011 13:40,16458.0,United Kingdom
545165,2/28/2011 13:41,16339.0,United Kingdom
545166,2/28/2011 14:03,17027.0,United Kingdom
545170,2/28/2011 14:15,14078.0,United Kingdom
545176,2/28/2011 14:19,,United Kingdom
545180,2/28/2011 14:42,12728.0,France
545181,2/28/2011 14:45,12509.0,France
545182,2/28/2011 14:48,14046.0,United Kingdom
545183,2/28/2011 14:59,15570.0,United Kingdom
545184,2/28/2011 15:00,13292.0,United Kingdom
545185,2/28/2011 15:04,16027.0,United Kingdom
545186,2/28/2011 15:05,17841.0,United Kingdom
545187,2/28/2011 15:18,16427.0,United Kingdom
545188,2/28/2011 15:19,14056.0,United Kingdom
C545189,2/28/2011 15:19,17841.0,United Kingdom
545190,2/28/2011 15:32,15656.0,United Kingdom
545191,2/28/2011 15:39,12811.0,Portugal
545213,2/28/2011 16:36,16518.0,United Kingdom
545214,2/28/2011 16:39,17165.0,United Kingdom
545215,2/28/2011 16:47,,United Kingdom
545216,2/28/2011 16:50,,United Kingdom
545217,2/28/2011 16:59,,United Kingdom
545218,2/28/2011 17:01,17462.0,United Kingdom
545219,2/28/2011 17:04,,United Kingdom
545220,3/1/2011 8:30,14620.0,United Kingdom
545221,3/1/2011 8:35,14740.0,United Kingdom
545222,3/1/2011 8:49,13880.0,United Kingdom
545223,3/1/2011 8:58,16462.0,United Kingdom
545224,3/1/2011 9:03,17068.0,United Kingdom
545225,3/1/2011 9:22,12971.0,United Kingdom
545226,3/1/2011 9:33,12428.0,Finland
545227,3/1/2011 9:35,12428.0,Finland
545228,3/1/2011 9:47,16078.0,United Kingdom
545229,3/1/2011 9:52,16915.0,United Kingdom
545230,3/1/2011 9:55,,United Kingdom
545231,3/1/2011 10:08,15194.0,United Kingdom
545232,3/1/2011 10:19,15676.0,United Kingdom
545233,3/1/2011 10:25,18044.0,United Kingdom
545234,3/1/2011 10:26,18075.0,United Kingdom
545235,3/1/2011 10:31,12683.0,France
545236,3/1/2011 10:32,,United Kingdom
545237,3/1/2011 10:38,15709.0,United Kingdom
545238,3/1/2011 11:02,15241.0,United Kingdom
545276,3/1/2011 11:30,12933.0,United Kingdom
C545277,3/1/2011 11:31,12933.0,United Kingdom
545279,3/1/2011 11:36,17811.0,United Kingdom
545287,3/1/2011 11:42,15971.0,United Kingdom
545288,3/1/2011 11:48,15311.0,United Kingdom
545289,3/1/2011 11:55,14732.0,United Kingdom
545290,3/1/2011 12:01,14688.0,United Kingdom
545294,3/1/2011 12:07,17965.0,United Kingdom
545295,3/1/2011 12:09,12709.0,Germany
545299,3/1/2011 12:19,,United Kingdom
545300,3/1/2011 12:24,15092.0,United Kingdom
545301,3/1/2011 12:26,12679.0,France
545302,3/1/2011 12:46,14506.0,United Kingdom
545303,3/1/2011 12:48,15319.0,United Kingdom
545304,3/1/2011 12:51,16212.0,United Kingdom
545305,3/1/2011 12:58,15257.0,United Kingdom
545306,3/1/2011 13:04,17027.0,United Kingdom
C545307,3/1/2011 13:05,17027.0,United Kingdom
545308,3/1/2011 13:19,14656.0,United Kingdom
545309,3/1/2011 13:40,13884.0,United Kingdom
545310,3/1/2011 13:45,15456.0,United Kingdom
545311,3/1/2011 13:45,15660.0,United Kingdom
545312,3/1/2011 13:51,15456.0,United Kingdom
545313,3/1/2011 13:55,15953.0,United Kingdom
545314,3/1/2011 14:11,12866.0,Belgium
545315,3/1/2011 14:14,,United Kingdom
545316,3/1/2011 14:14,,United Kingdom
545317,3/1/2011 14:14,,United Kingdom
545318,3/1/2011 14:26,14676.0,United Kingdom
545319,3/1/2011 14:42,16839.0,United Kingdom
545320,3/1/2011 14:47,14156.0,EIRE
545321,3/1/2011 14:53,12747.0,United Kingdom
545322,3/1/2011 14:56,13599.0,United Kingdom
545323,3/1/2011 14:57,12352.0,Norway
545324,3/1/2011 14:58,13110.0,United Kingdom
545325,3/1/2011 15:01,16525.0,United Kingdom
545326,3/1/2011 15:12,14560.0,United Kingdom
545327,3/1/2011 15:16,13166.0,United Kingdom
545328,3/1/2011 15:47,16389.0,United Kingdom
C545329,3/1/2011 15:47,12352.0,Norway
545331,3/1/2011 15:49,17961.0,United Kingdom
C545330,3/1/2011 15:49,12352.0,Norway
545332,3/1/2011 15:52,12352.0,Norway
545333,3/1/2011 16:22,,United Kingdom
545334,3/1/2011 16:34,15750.0,United Kingdom
545336,3/1/2011 16:53,12428.0,Finland
545337,3/1/2011 17:28,15984.0,United Kingdom
545338,3/1/2011 17:32,17449.0,United Kingdom
545339,3/2/2011 8:26,14292.0,United Kingdom
545340,3/2/2011 8:41,15416.0,United Kingdom
545341,3/2/2011 9:03,17949.0,United Kingdom
545342,3/2/2011 9:04,13497.0,United Kingdom
545343,3/2/2011 9:05,15733.0,United Kingdom
545344,3/2/2011 9:24,16678.0,United Kingdom
545345,3/2/2011 9:33,14180.0,United Kingdom
545346,3/2/2011 9:49,12834.0,United Kingdom
545347,3/2/2011 10:20,13094.0,United Kingdom
545348,3/2/2011 10:49,12913.0,United Kingdom
545349,3/2/2011 11:07,18118.0,United Kingdom
545377,3/2/2011 11:32,14606.0,United Kingdom
545398,3/2/2011 11:43,13722.0,United Kingdom
545399,3/2/2011 11:48,14934.0,Channel Islands
545400,3/2/2011 12:03,17048.0,United Kingdom
545401,3/2/2011 12:03,,United Kingdom
545402,3/2/2011 12:07,,United Kingdom
545408,3/2/2011 12:10,15067.0,United Kingdom
545410,3/2/2011 12:18,16670.0,United Kingdom
545411,3/2/2011 12:21,16128.0,United Kingdom
545412,3/2/2011 12:24,15061.0,United Kingdom
545413,3/2/2011 12:24,15061.0,United Kingdom
545414,3/2/2011 12:43,12980.0,United Kingdom
545415,3/2/2011 13:03,15641.0,United Kingdom
